cntry,happy,inprdsc,health,hlthhmp,rlgdgr,brncntr,gndr,agea,rshpsts,domicil,edulvlb,eduyrs,uempla,uempli,rtrd,hswrk,emplrel,wrkctra,estsz,wkdcorga,wkhtot,nacer2,tporgwk,uemp3m,hincsrca,hinctnta,emprelp,atncrse,stfmjob,trdawrk,jbprtfp,pfmfdjba,dcsfwrka,stfmjob_grouped,stfmjob_named
DE,9,4,Good,False,6,True,1,49,Legally married,Town or small city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,8,33,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,8,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,6,Fair,False,8,True,1,47,Legally married,Country village,Post-Secondary Non-Tertiary Education,15,False,False,False,True,Employee,Unlimited,1,7,30,Physical Work,A private firm,False,Wages or salaries,7,Employee,False,8,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,4,Very good,False,6,True,0,32,Living with my partner - not legally recognised,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,3,7,41,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,True,9,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,8,4,Fair,False,3,True,1,36,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,1,5,22,Intellectual Work,Self employed,False,Wages or salaries,4,Employee,False,4,Often,Sometimes,Sometimes,Hardly ever,2,Somewhat Dissatisfied
DE,8,6,Good,False,0,True,1,45,Legally married,Town or small city,Tertiary Education,19,False,False,False,True,Employee,Unlimited,4,5,30,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,10,Employee,True,9,Hardly ever,Hardly ever,Never,Hardly ever,5,Very Satisfied
DE,8,4,Good,False,1,False,1,39,Living with my partner - not legally recognised,Country village,Tertiary Education,21,False,False,False,False,Employee,Limited,4,9,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Self-employed,False,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,4,Good,False,1,True,1,30,Living with my partner - not legally recognised,A big city,Tertiary Education,17,False,False,False,False,Employee,Limited,4,8,38,Intellectual Work,N/A,False,Wages or salaries,8,Employee,False,8,Sometimes,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
DE,7,4,Good,False,1,False,1,42,Legally married,A big city,Tertiary Education,23,False,False,False,False,Employee,Limited,3,7,21,Intellectual Work,N/A,True,Wages or salaries,6,Employee,True,5,Hardly ever,Hardly ever,Sometimes,Hardly ever,3,Neutral
DE,9,4,Good,False,1,True,1,36,Legally married,Suburbs or outskirts of big city,Tertiary Education,23,False,False,False,False,Employee,Unlimited,4,0,45,Intellectual Work,Other public sector (ex. education and health),False,Income from self-employment (excluding farming),7,Self-employed,True,9,Sometimes,Hardly ever,Never,Hardly ever,5,Very Satisfied
DE,10,1,Fair,False,0,True,1,37,Legally married,Town or small city,Lower Secondary Education,15,False,False,False,False,Employee,Limited,4,10,43,Manufacturing,N/A,True,Wages or salaries,7,Employee,False,10,Often,Always,Hardly ever,Sometimes,5,Very Satisfied
DE,10,1,Good,False,6,False,1,32,Legally married,Country village,Tertiary Education,17,False,False,False,False,Employee,Unlimited,3,10,30,Intellectual Work,Central or local government,False,Wages or salaries,10,Employee,False,10,Often,Often,Often,Sometimes,5,Very Satisfied
DE,8,3,Good,False,2,True,0,45,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,8,41,Service & Administration,A state owned enterprise,False,Wages or salaries,7,Employee,True,8,Hardly ever,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,10,4,Good,False,1,True,0,46,Legally married,Country village,Tertiary Education,19,False,False,False,False,Employee,Unlimited,3,10,43,Service & Administration,A state owned enterprise,False,Wages or salaries,10,Employee,True,9,Hardly ever,Sometimes,Hardly ever,Sometimes,5,Very Satisfied
DE,9,5,Good,False,9,True,1,35,Legally married,Town or small city,Tertiary Education,7,False,False,False,False,Employee,Unlimited,3,9,50,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,9,Often,Often,Sometimes,Hardly ever,5,Very Satisfied
DE,0,1,Fair,False,0,True,0,36,Legally married,Country village,Upper Secondary Education,10,False,False,False,False,Employee,Unlimited,3,10,40,Physical Work,A private firm,False,Wages or salaries,6,Employee,False,7,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,4,Good,False,1,True,1,59,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,10,41,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,False,7,Often,Often,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,5,1,Fair,True,0,True,0,62,Legally married,Country village,Tertiary Education,12,False,False,False,False,Employee,Unlimited,3,10,40,Service & Administration,A private firm,False,Wages or salaries,10,Employee,True,8,Often,Often,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,3,Good,False,0,True,0,33,Legally married,Town or small city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,1,5,30,Manufacturing,A private firm,False,Wages or salaries,7,Employee,True,7,Sometimes,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,2,3,Good,False,7,True,0,53,Legally married,Town or small city,Tertiary Education,10,False,False,False,False,Employee,Limited,4,5,50,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,True,5,Often,Often,Often,Hardly ever,3,Neutral
DE,10,6,Very good,False,10,True,0,33,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,4,8,41,Intellectual Work,A private firm,True,Wages or salaries,10,Employee,True,8,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,0,Fair,True,0,False,0,57,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,3,4,40,Manufacturing,A private firm,True,Wages or salaries,5,Employee,False,3,Often,Sometimes,Hardly ever,Never,2,Somewhat Dissatisfied
DE,7,4,Fair,True,0,True,1,62,Legally married,Country village,Tertiary Education,14,False,False,False,False,Employee,Unlimited,3,3,30,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Self-employed,False,5,Often,Often,Hardly ever,Hardly ever,3,Neutral
DE,8,4,Good,False,5,True,0,38,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,8,42,Manufacturing,A private firm,False,Wages or salaries,9,Employee,False,8,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,8,3,Good,False,2,True,0,57,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,3,8,42,Physical Work,A private firm,False,Wages or salaries,7,Employee,True,9,Sometimes,Sometimes,Never,Hardly ever,5,Very Satisfied
DE,7,4,Good,False,6,True,1,33,Legally married,Farm or home in countryside,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,3,6,30,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Employee,True,1,Often,Often,Often,Never,1,Very Dissatisfied
DE,7,4,Fair,True,0,True,0,32,Living with my partner - not legally recognised,Suburbs or outskirts of big city,Upper Secondary Education,19,False,False,False,False,Employee,Limited,1,2,44,Manufacturing,A private firm,True,Wages or salaries,6,Employee,True,8,Sometimes,Sometimes,Never,Never,4,Somewhat Satisfied
DE,9,4,Fair,False,1,True,1,43,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,2,8,40,Service & Administration,Other public sector (ex. education and health),False,Wages or salaries,10,Employee,True,8,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,5,5,Very good,True,7,True,1,53,Legally married,Country village,Tertiary Education,20,False,False,False,False,Employee,Unlimited,2,10,15,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,False,4,Often,Hardly ever,Never,Hardly ever,2,Somewhat Dissatisfied
DE,10,4,Very good,False,0,True,0,33,Living with my partner - not legally recognised,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,8,45,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,10,Sometimes,Sometimes,Never,Hardly ever,5,Very Satisfied
DE,9,2,Very good,True,1,True,0,36,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,No contract,4,10,34,Service & Administration,Central or local government,False,Wages or salaries,9,Employee,True,10,Hardly ever,Always,Often,Sometimes,5,Very Satisfied
DE,7,4,Good,False,5,False,1,39,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,2,30,Service & Administration,A private firm,False,Wages or salaries,6,Employee,False,3,Always,Often,Often,Never,2,Somewhat Dissatisfied
DE,7,1,Good,True,0,True,0,40,Living with my partner - not legally recognised,Town or small city,Tertiary Education,23,False,False,False,False,Employee,Unlimited,5,3,50,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Self-employed,True,7,Often,Often,Sometimes,Never,4,Somewhat Satisfied
DE,8,1,Good,False,0,True,1,35,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,2,8,15,Manufacturing,A private firm,False,Wages or salaries,6,Self-employed,False,7,Hardly ever,Hardly ever,Hardly ever,Never,4,Somewhat Satisfied
DE,7,4,Fair,True,0,True,1,58,Legally married,Country village,Upper Secondary Education,17,False,False,False,False,Employee,Unlimited,2,10,30,Intellectual Work,N/A,True,Wages or salaries,4,Employee,False,8,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,2,Good,True,6,False,0,58,Legally married,Country village,Lower Secondary Education,8,False,False,False,False,Employee,Unlimited,4,5,8,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,8,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,9,5,Good,True,8,True,1,23,Living with my partner - not legally recognised,Town or small city,Post-Secondary Non-Tertiary Education,13,False,False,False,False,Employee,Unlimited,5,10,40,Service & Administration,Central or local government,False,Wages or salaries,7,Employee,True,7,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,9,4,Good,False,0,True,1,26,Living with my partner - not legally recognised,Country village,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,9,41,Service & Administration,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,False,8,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,1,5,Very good,False,2,True,0,52,Legally married,Country village,Tertiary Education,13,False,False,False,False,Employee,Unlimited,5,5,44,Service & Administration,Central or local government,False,Wages or salaries,6,Employee,False,2,Often,Often,Sometimes,Hardly ever,1,Very Dissatisfied
DE,7,4,Good,False,2,True,1,31,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,9,38,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,8,Hardly ever,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
DE,9,4,Very good,False,2,True,0,28,Legally married,Suburbs or outskirts of big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,5,8,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,10,Employee,True,8,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,3,Very good,False,2,True,1,44,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,2,10,26,Service & Administration,A private firm,False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
DE,5,1,Good,False,2,False,0,41,Legally married,Farm or home in countryside,Tertiary Education,13,False,False,False,False,Employee,Unlimited,3,0,42,Service & Administration,A private firm,False,Wages or salaries,7,Employee,True,0,Sometimes,Always,Often,Hardly ever,1,Very Dissatisfied
DE,10,4,Fair,False,2,True,1,40,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,True,Employee,Unlimited,2,8,22,Physical Work,A private firm,False,Wages or salaries,5,Employee,False,5,Often,Often,Hardly ever,Never,3,Neutral
DE,6,3,Very good,False,0,True,1,31,Legally married,Country village,Upper Secondary Education,12,False,False,False,True,Employee,Unlimited,2,9,35,Manufacturing,A private firm,False,Wages or salaries,6,Employee,False,7,Often,Often,Sometimes,Never,4,Somewhat Satisfied
DE,8,1,Fair,True,2,True,0,43,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,1,10,10,Service & Administration,A private firm,True,Wages or salaries,5,Employee,False,5,Hardly ever,Always,Often,Sometimes,3,Neutral
DE,6,3,Good,False,0,True,0,33,Legally married,Country village,Upper Secondary Education,15,False,False,False,True,Employee,Unlimited,5,8,40,Manufacturing,A private firm,False,Wages or salaries,6,Employee,False,9,Sometimes,Hardly ever,Hardly ever,Hardly ever,5,Very Satisfied
DE,7,2,Fair,True,9,True,0,52,Legally married,Farm or home in countryside,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,5,3,41,Service & Administration,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,True,9,Often,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,9,5,Good,False,8,True,0,41,Living with my partner - not legally recognised,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,8,40,Intellectual Work,A private firm,True,Wages or salaries,8,Employee,True,9,Often,Often,Often,Never,5,Very Satisfied
DE,8,5,Good,False,5,False,1,35,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Limited,5,8,20,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,7,5,Good,False,2,True,0,39,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,40,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,True,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,5,3,Fair,False,2,True,1,42,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,6,40,Physical Work,A private firm,False,Wages or salaries,8,Employee,False,5,Often,Often,Sometimes,Never,3,Neutral
DE,8,4,Good,True,1,True,1,60,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,10,35,Service & Administration,A private firm,False,Wages or salaries,5,Employee,True,9,Sometimes,Sometimes,Hardly ever,Never,5,Very Satisfied
DE,8,6,Good,False,6,True,0,41,Legally married,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,3,45,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,5,Sometimes,Often,Sometimes,Hardly ever,3,Neutral
DE,1,4,Very good,False,2,True,1,33,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,2,10,50,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,False,8,Sometimes,Often,Sometimes,Sometimes,4,Somewhat Satisfied
DE,7,0,Fair,True,2,True,0,62,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,2,41,Physical Work,A private firm,False,Wages or salaries,5,Employee,False,5,Often,Often,Often,Never,3,Neutral
DE,8,4,Very good,False,7,True,0,60,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,1,0,24,Manufacturing,A private firm,True,Wages or salaries,3,Employee,True,1,Sometimes,Sometimes,Sometimes,Never,1,Very Dissatisfied
DE,7,2,Good,False,0,False,1,31,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,2,30,Physical Work,Other public sector (ex. education and health),False,Wages or salaries,4,Employee,True,6,Often,Always,Often,Never,3,Neutral
DE,8,3,Bad,True,3,True,1,22,Living with my partner - not legally recognised,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Limited,3,7,47,Service & Administration,A private firm,True,Wages or salaries,7,Employee,False,3,Often,Always,Sometimes,Never,2,Somewhat Dissatisfied
DE,8,2,Good,True,1,True,0,32,Living with my partner - not legally recognised,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,8,37,Manufacturing,A private firm,False,Wages or salaries,9,Employee,True,6,Often,Often,Never,Hardly ever,3,Neutral
DE,9,4,Very good,False,0,True,1,28,Living with my partner - not legally recognised,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,5,8,33,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,8,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,3,Fair,False,7,True,1,56,Legally married,Country village,Upper Secondary Education,13,False,False,False,True,Employee,Unlimited,2,2,30,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,True,2,Always,Often,Often,Never,1,Very Dissatisfied
DE,9,4,Very good,False,9,True,1,30,Legally married,Town or small city,Tertiary Education,22,False,False,False,True,Employee,Unlimited,4,5,46,Intellectual Work,A private firm,False,Income from self-employment (excluding farming),6,Self-employed,False,7,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,8,4,Good,False,5,True,1,36,Legally married,A big city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,9,42,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,8,Sometimes,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,8,3,Good,False,0,True,0,53,Legally married,Farm or home in countryside,Tertiary Education,17,False,False,False,False,Employee,Unlimited,4,9,45,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,9,Hardly ever,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
DE,10,6,Good,False,2,True,0,54,Legally married,Country village,Tertiary Education,19,False,False,False,False,Employee,Unlimited,4,10,40,Manufacturing,A private firm,False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,8,3,Very good,False,8,True,1,53,Legally married,Suburbs or outskirts of big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,9,42,Service & Administration,A private firm,False,Wages or salaries,10,Employee,True,7,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,9,4,Fair,False,3,True,1,37,Legally married,Suburbs or outskirts of big city,Tertiary Education,12,False,False,False,False,Employee,Unlimited,4,7,23,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Employee,False,8,Hardly ever,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
DE,6,4,Good,True,0,True,1,32,Living with my partner - not legally recognised,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,3,8,50,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,10,Self-employed,True,8,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,7,2,Fair,True,3,True,0,52,Legally married,A big city,Upper Secondary Education,8,False,False,False,False,Employee,Unlimited,3,6,45,Service & Administration,Central or local government,True,Wages or salaries,9,Employee,True,5,Sometimes,Often,Sometimes,Hardly ever,3,Neutral
DE,5,2,Good,False,7,True,1,39,Legally married,Farm or home in countryside,Post-Secondary Non-Tertiary Education,12,False,False,False,False,Employee,Unlimited,5,10,20,Intellectual Work,Other public sector (ex. education and health),False,Income from farming,4,Self-employed,False,7,Often,Often,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,4,Fair,False,0,True,1,55,Legally married,Country village,Tertiary Education,14,False,False,False,False,Working for own family business,Unlimited,1,9,44,Intellectual Work,A private firm,False,Income from self-employment (excluding farming),9,Self-employed,True,8,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,5,3,Good,False,3,True,0,53,Legally married,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,9,40,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,2,Sometimes,Hardly ever,Never,Sometimes,1,Very Dissatisfied
DE,2,2,Good,False,1,True,0,30,Living with my partner - not legally recognised,A big city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,1,8,40,Physical Work,A private firm,False,Wages or salaries,7,Employee,False,6,Sometimes,Hardly ever,Hardly ever,Hardly ever,3,Neutral
DE,8,3,Good,False,7,False,0,48,Legally married,Country village,Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,9,40,Intellectual Work,Central or local government,True,Wages or salaries,8,Employee,True,9,Hardly ever,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
DE,8,2,Good,False,6,True,0,59,Living with my partner - not legally recognised,A big city,Post-Secondary Non-Tertiary Education,18,False,False,False,False,Employee,Unlimited,1,8,38,Intellectual Work,A private firm,False,Income from self-employment (excluding farming),10,Self-employed,False,3,Often,Sometimes,Hardly ever,Sometimes,2,Somewhat Dissatisfied
DE,8,3,Good,True,10,True,0,60,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,3,5,45,Service & Administration,N/A,False,Wages or salaries,4,Employee,True,8,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,3,Very good,False,5,True,0,37,Legally married,A big city,Tertiary Education,25,False,False,False,False,Employee,Limited,5,10,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,False,7,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,3,Good,False,0,True,1,51,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,5,8,26,Service & Administration,A state owned enterprise,False,Wages or salaries,7,Employee,False,8,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,5,3,Good,False,5,False,0,36,Living with my partner - not legally recognised,A big city,Tertiary Education,17,False,False,False,False,Employee,Limited,3,7,34,Intellectual Work,A private firm,True,Wages or salaries,7,Employee,False,6,Sometimes,Sometimes,Sometimes,Hardly ever,3,Neutral
DE,8,3,Good,False,4,True,0,48,Legally married,Suburbs or outskirts of big city,Tertiary Education,13,False,False,False,False,Employee,Unlimited,4,7,55,Manufacturing,A private firm,True,Wages or salaries,9,Employee,True,2,Always,Always,Sometimes,Hardly ever,1,Very Dissatisfied
DE,9,4,Good,False,1,True,0,39,Legally married,Suburbs or outskirts of big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,4,10,50,Service & Administration,A private firm,False,Wages or salaries,10,Employee,True,10,Often,Often,Sometimes,Sometimes,5,Very Satisfied
DE,7,3,Fair,False,3,True,1,28,Living with my partner - not legally recognised,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,1,10,25,Service & Administration,A state owned enterprise,True,Wages or salaries,7,Employee,False,10,Sometimes,Sometimes,Never,Hardly ever,5,Very Satisfied
DE,8,2,Fair,False,3,True,0,53,Legally married,Suburbs or outskirts of big city,Tertiary Education,4,False,False,False,False,Employee,Unlimited,3,10,46,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,6,Often,Sometimes,Sometimes,Hardly ever,3,Neutral
DE,7,3,Good,False,5,True,1,46,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,10,63,Intellectual Work,Self employed,True,Wages or salaries,6,Employee,False,8,Sometimes,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,3,3,Fair,False,7,True,1,49,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,10,25,Intellectual Work,A private firm,False,Wages or salaries,7,Employee,True,7,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,7,4,Good,False,0,True,0,42,Legally married,Country village,Tertiary Education,20,False,False,False,False,Employee,Unlimited,4,7,39,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,False,8,Hardly ever,Sometimes,Never,Hardly ever,4,Somewhat Satisfied
DE,8,3,Fair,True,0,True,1,31,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,3,8,37,Service & Administration,A private firm,True,Wages or salaries,8,Employee,False,6,Often,Sometimes,Sometimes,Hardly ever,3,Neutral
DE,7,4,Bad,True,2,True,1,53,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,14,False,False,False,False,Employee,Limited,3,8,28,Service & Administration,N/A,True,Wages or salaries,5,Employee,False,8,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,4,Good,False,5,True,0,31,Living with my partner - not legally recognised,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,5,9,40,Intellectual Work,A private firm,True,Wages or salaries,10,Employee,True,8,Hardly ever,Hardly ever,Sometimes,Sometimes,4,Somewhat Satisfied
DE,9,6,Very good,False,0,False,1,31,Living with my partner - not legally recognised,Town or small city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,7,42,Manufacturing,A private firm,False,Wages or salaries,9,Employee,True,8,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,8,3,Good,False,3,True,0,29,Living with my partner - not legally recognised,Town or small city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,2,10,40,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,9,Never,Hardly ever,Never,Hardly ever,5,Very Satisfied
DE,3,1,Fair,True,0,True,0,52,Living with my partner - not legally recognised,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,10,35,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,2,Sometimes,Sometimes,Hardly ever,Hardly ever,1,Very Dissatisfied
DE,9,5,Good,False,6,True,1,31,Living with my partner - not legally recognised,Country village,Tertiary Education,16,False,False,False,False,Employee,Unlimited,4,10,40,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,False,8,Hardly ever,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,9,4,Very good,False,5,False,1,28,Living with my partner - not legally recognised,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,3,8,40,Intellectual Work,A private firm,False,Wages or salaries,7,Employee,True,8,Sometimes,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
DE,2,3,Fair,True,0,True,0,41,Living with my partner - not legally recognised,Farm or home in countryside,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,0,45,Physical Work,A private firm,False,Wages or salaries,4,Employee,False,6,Often,Always,Often,Never,3,Neutral
DE,8,5,Good,False,5,True,0,61,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,10,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,8,Sometimes,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,9,4,Very good,False,8,True,0,32,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Limited,1,9,40,Intellectual Work,N/A,False,Wages or salaries,8,Employee,True,9,Hardly ever,Hardly ever,Hardly ever,Hardly ever,5,Very Satisfied
DE,5,4,Very good,False,9,False,0,37,Legally married,Town or small city,Primary Education,11,False,False,False,False,Employee,Limited,2,5,20,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,5,Employee,True,5,Sometimes,Never,Never,Never,3,Neutral
DE,7,4,Very good,False,1,True,0,34,Living with my partner - not legally recognised,A big city,Tertiary Education,13,False,False,False,False,Employee,Unlimited,5,8,39,Intellectual Work,A private firm,True,Wages or salaries,10,Employee,True,7,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,1,1,Bad,True,1,True,1,60,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,1,1,26,Service & Administration,N/A,False,Wages or salaries,3,Employee,False,1,Often,Sometimes,Sometimes,Hardly ever,1,Very Dissatisfied
DE,7,5,Good,False,9,True,1,60,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,3,16,Service & Administration,A private firm,False,Wages or salaries,9,Employee,False,7,Often,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
