"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","happy","inprdsc","health","hlthhmp","rlgdgr","brncntr","gndr","yrbrn","agea","rshpsts","domicil","edulvlb","edlvhpl","edlvdse","eduyrs","uempla","uempli","rtrd","hswrk","crpdwk","pdjobyr","emplrel","emplno","wrkctra","estsz","njbspv","wkdcorga","wkhtot","nacer2","tporgwk","uemp3m","hincsrca","hinctnta","emprelp","atncrse","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka","prob","stratum","psu"
"ESS10SCe03_1",10,"3.1","02.11.2023",52406,"DE",1.0046023,0.8451515,0.82151556,0.69430506,7,4,2,3,3,1,2,2002,19,66,4,313,,,13,0,0,0,0,6,6666,1,66666,2,5,66666,2,40,62,4,2,1,10,6,1,8,3,2,2,3,0.00033510322,429,6104
"ESS10SCe03_1",10,"3.1","02.11.2023",52411,"DE",1.0046023,1.175001,0.82151556,0.9652816,8,4,1,3,5,1,1,2001,20,66,3,312,,,13,0,0,0,0,2,2020,1,66666,2,1,66666,0,6,49,4,2,1,6,6,1,66,6,66,6,6,0.00033510322,409,6065
"ESS10SCe03_1",10,"3.1","02.11.2023",52412,"DE",1.0046023,0.90818644,0.82151556,0.7460893,8,3,2,3,0,1,2,1996,25,3,1,422,,,16,0,0,0,1,2,6666,6,66666,6,6,66666,66,666,666,66,1,8,2,6,1,66,6,66,6,6,0.00033510322,410,6067
"ESS10SCe03_1",10,"3.1","02.11.2023",52418,"DE",1.0046023,0.728925,0.82151556,0.5988232,7,2,3,3,99,9,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,410,6066
"ESS10SCe03_1",10,"3.1","02.11.2023",52430,"DE",1.0046023,0.61926,0.82151556,0.5087317,8,3,2,3,0,1,2,1958,63,3,3,520,,,12,0,0,1,0,2,2016,1,66666,1,1,66666,7,40,85,2,2,4,99,6,2,66,6,66,6,6,0.00033510322,385,6016
"ESS10SCe03_1",10,"3.1","02.11.2023",52437,"DE",1.0046023,2.4494004,0.82151556,2.0122206,8,2,3,3,2,1,9,1937,85,99,4,212,,,8,0,0,0,0,2,1996,9,99999,9,9,99999,99,999,999,99,2,4,5,6,9,99,9,99,9,9,0.00033510322,412,6070
"ESS10SCe03_1",10,"3.1","02.11.2023",52440,"DE",1.0046023,0.9301661,0.82151556,0.7641459,10,6,2,2,4,1,2,1936,85,66,3,321,,,10,0,0,0,0,9,1962,1,0,9,3,66666,0,45,28,5,2,4,5,6,2,99,9,99,9,9,0.00033510322,426,6096
"ESS10SCe03_1",10,"3.1","02.11.2023",52443,"DE",1.0046023,1.8234099,0.82151556,1.4979596,2,1,2,2,4,1,2,2004,17,66,4,113,,,11,0,0,0,0,2,2021,2,0,6,9,66666,2,0,999,99,1,1,4,6,1,66,6,66,6,6,0.00033510322,405,6057
"ESS10SCe03_1",10,"3.1","02.11.2023",52446,"DE",1.0046023,0.6464578,0.82151556,0.5310751,7,3,3,3,0,1,2,1956,65,1,3,620,,,17,0,0,1,0,2,2019,1,66666,2,3,66666,6,22,85,2,2,1,8,6,2,66,6,66,6,6,0.00033510322,434,6115
"ESS10SCe03_1",10,"3.1","02.11.2023",52447,"DE",1.0046023,0.712526,0.82151556,0.5853512,6,4,3,2,1,1,9,1962,59,1,3,520,,,15,0,0,1,0,2,2008,1,66666,1,3,10,7,38,666,3,2,4,4,6,2,66,6,66,6,6,0.00033510322,379,6005
"ESS10SCe03_1",10,"3.1","02.11.2023",52464,"DE",1.0046023,0.5741216,0.82151556,0.47164983,8,4,2,3,2,2,2,1964,57,3,3,520,,,15,0,0,0,0,6,6666,1,66666,1,2,66666,2,35,85,2,1,1,3,6,2,8,3,3,2,1,0.00033510322,358,5963
"ESS10SCe03_1",10,"3.1","02.11.2023",52475,"DE",1.0046023,0.9739749,0.82151556,0.8001355,8,4,3,2,3,1,2,1954,67,1,4,322,,,12,0,0,1,0,2,2020,1,66666,1,1,66666,9,40,91,4,2,4,77,6,2,66,6,66,6,6,0.00033510322,390,6028
"ESS10SCe03_1",10,"3.1","02.11.2023",52478,"DE",1.0046023,1.175001,0.82151556,0.9652816,10,4,2,3,1,1,1,2001,20,66,2,322,,,14,0,0,0,0,6,6666,1,66666,1,1,66666,8,48,45,4,2,1,9,6,1,8,3,4,2,1,0.00033510322,405,6055
"ESS10SCe03_1",10,"3.1","02.11.2023",52479,"DE",1.0046023,0.7369309,0.82151556,0.6054002,5,3,3,2,0,1,1,1981,40,66,3,720,,,99,0,0,0,0,6,6666,1,66666,1,5,66666,8,999,999,2,1,1,99,6,1,7,3,4,3,2,0.00033510322,378,6002
"ESS10SCe03_1",10,"3.1","02.11.2023",52487,"DE",1.0046023,1.0262389,0.82151556,0.8430712,3,2,4,1,9,1,1,1963,58,1,4,322,,,9,0,0,0,0,6,6666,1,66666,1,3,1,9,45,999,4,2,1,6,1,2,8,4,4,3,2,0.00033510322,373,5991
"ESS10SCe03_1",10,"3.1","02.11.2023",52518,"DE",1.0046023,0.71116036,0.82151556,0.5842293,7,4,2,2,7,1,2,1952,69,66,1,620,,,16,0,0,1,0,6,6666,9,0,2,9,66666,99,40,85,99,2,99,4,6,1,8,3,6,6,2,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",52519,"DE",1.0046023,0.6802498,0.82151556,0.5588358,8,5,2,3,0,1,1,1966,55,66,3,520,,,16,0,0,0,0,6,6666,2,0,6,1,66666,10,60,25,5,2,2,5,6,1,8,3,3,3,2,0.00033510322,370,5984
"ESS10SCe03_1",10,"3.1","02.11.2023",52520,"DE",1.0046023,0.68570244,0.82151556,0.5633152,8,3,2,3,2,1,2,1976,45,1,3,710,,,14,0,0,0,0,6,6666,1,66666,1,4,50,7,45,999,1,2,1,9,1,1,5,3,3,2,2,0.00033510322,428,6102
"ESS10SCe03_1",10,"3.1","02.11.2023",52521,"DE",1.0046023,3.2573931,0.82151556,2.6759992,5,2,9,9,99,1,2,9999,999,66,3,213,,,99,0,0,0,0,6,6666,1,66666,1,1,66666,9,25,999,4,9,1,99,6,2,99,9,99,9,9,0.00033510322,387,6020
"ESS10SCe03_1",10,"3.1","02.11.2023",52522,"DE",1.0046023,0.64649296,0.82151556,0.531104,8,4,2,3,1,1,2,1994,27,66,1,610,,,17,0,0,0,0,6,6666,1,66666,1,3,66666,10,42,10,4,2,1,3,6,1,9,4,6,6,3,0.00033510322,425,6097
"ESS10SCe03_1",10,"3.1","02.11.2023",52528,"DE",1.0046023,0.6054377,0.82151556,0.49737647,7,6,2,3,4,1,1,1971,50,66,3,610,,,19,0,0,0,0,6,6666,2,8,6,1,8,10,50,69,5,2,2,10,6,1,9,3,4,3,3,0.00033510322,392,6031
"ESS10SCe03_1",10,"3.1","02.11.2023",52530,"DE",1.0046023,1.1924777,0.82151556,0.979639,3,2,2,3,0,1,2,1968,53,66,3,322,,,14,0,0,0,0,6,6666,1,66666,1,1,66666,10,24,47,4,1,1,1,6,2,10,4,3,1,1,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",52542,"DE",1.0046023,0.87749135,0.82151556,0.72087276,4,4,2,3,6,1,2,1956,65,66,4,322,,,12,0,0,1,0,2,2018,1,66666,1,2,66666,8,40,43,4,2,4,3,6,2,66,6,66,6,6,0.00033510322,366,5979
"ESS10SCe03_1",10,"3.1","02.11.2023",52554,"DE",1.0046023,0.9133765,0.82151556,0.750353,8,4,4,2,5,1,1,1959,62,66,3,322,,,12,0,0,0,0,6,6666,1,66666,1,1,66666,0,60,49,4,2,1,6,6,2,5,3,5,5,1,0.00033510322,403,6053
"ESS10SCe03_1",10,"3.1","02.11.2023",52555,"DE",1.0046023,0.59646153,0.82151556,0.49000242,9,6,1,3,1,1,2,1995,26,3,1,620,,,14,0,0,0,0,2,2021,1,66666,2,1,66666,9,20,47,4,2,1,8,1,1,66,6,66,6,6,0.00033510322,404,6054
"ESS10SCe03_1",10,"3.1","02.11.2023",52560,"DE",1.0046023,1.1924777,0.82151556,0.979639,10,3,2,3,0,1,2,1970,51,1,3,423,,,17,0,0,0,0,6,6666,1,66666,1,4,66666,9,40,47,4,2,1,9,1,2,8,3,3,9,3,0.00033510322,418,6082
"ESS10SCe03_1",10,"3.1","02.11.2023",52563,"DE",1.0046023,0.9739749,0.82151556,0.8001355,8,6,3,3,0,1,2,1956,65,66,4,422,,,13,0,0,1,0,2,2019,1,66666,1,2,66666,7,40,85,2,2,4,2,6,2,66,6,66,6,6,0.00033510322,390,6027
"ESS10SCe03_1",10,"3.1","02.11.2023",52574,"DE",1.0046023,0.8796253,0.82151556,0.72262585,8,3,1,3,2,1,2,1997,24,3,1,313,,,18,0,0,0,0,6,6666,1,66666,2,1,66666,6,8,74,4,2,1,5,2,1,7,2,3,1,2,0.00033510322,349,5944
"ESS10SCe03_1",10,"3.1","02.11.2023",52580,"DE",1.0046023,1.5439568,0.82151556,1.2683845,3,2,3,2,3,2,1,1974,47,1,2,321,,,14,0,0,0,1,6,6666,1,66666,1,1,66666,1,40,28,4,1,1,5,1,2,5,4,3,3,1,0.00033510322,410,6067
"ESS10SCe03_1",10,"3.1","02.11.2023",52581,"DE",1.0046023,1.109711,0.82151556,0.9116449,5,1,2,3,2,1,2,1983,38,1,3,423,,,15,0,0,0,0,6,6666,1,66666,1,1,66666,9,45,64,2,2,1,77,1,2,5,3,3,2,2,0.00033510322,428,6102
"ESS10SCe03_1",10,"3.1","02.11.2023",52588,"DE",1.0046023,0.87749135,0.82151556,0.72087276,8,3,3,2,3,2,2,1947,74,1,4,322,,,10,0,0,1,0,2,2005,1,66666,1,1,66666,7,35,49,4,2,4,8,6,2,66,6,66,6,6,0.00033510322,363,5971
"ESS10SCe03_1",10,"3.1","02.11.2023",52598,"DE",1.0046023,1.0996724,0.82151556,0.903398,5,3,9,9,99,9,1,1965,56,1,4,322,,,13,0,0,0,0,6,6666,1,66666,1,2,66666,8,45,46,4,1,1,5,2,2,4,3,3,2,3,0.00033510322,412,6070
"ESS10SCe03_1",10,"3.1","02.11.2023",52600,"DE",1.0046023,2.4230564,0.82151556,1.9905784,2,2,2,3,5,1,1,1964,57,1,3,113,,,9,0,0,0,0,6,6666,1,66666,1,3,66666,10,39,999,4,2,1,3,1,2,3,4,4,3,1,0.00033510322,422,6091
"ESS10SCe03_1",10,"3.1","02.11.2023",52608,"DE",1.0046023,0.7368447,0.82151556,0.6053294,8,4,2,3,5,1,2,1976,45,1,2,610,,,17,0,0,0,0,6,6666,1,66666,1,5,110,7,41,88,2,2,1,9,1,1,8,4,3,2,2,0.00033510322,398,6043
"ESS10SCe03_1",10,"3.1","02.11.2023",52611,"DE",1.0130444,1.1221987,0.82151556,0.92190367,5,2,2,3,5,1,2,1979,42,66,4,322,,,14,0,0,0,0,6,6666,1,66666,1,3,66666,8,41,42,4,2,1,77,6,2,9,3,3,2,2,0.0003323107,368,5982
"ESS10SCe03_1",10,"3.1","02.11.2023",52615,"DE",1.0046023,0.8750181,0.82151556,0.71884096,8,2,2,3,5,2,2,1964,57,1,3,313,,,15,0,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,9,99,77,6,2,66,6,66,6,6,0.00033510322,428,6102
"ESS10SCe03_1",10,"3.1","02.11.2023",52616,"DE",1.0046023,1.1380476,0.82151556,0.93492377,7,3,2,3,0,1,1,2004,17,66,4,322,,,2,0,0,0,0,1,6666,3,66666,2,2,66666,5,30,85,6,2,8,6,6,1,8,3,6,6,3,0.00033510322,353,5953
"ESS10SCe03_1",10,"3.1","02.11.2023",52629,"DE",1.0046023,1.217107,0.82151556,0.9998724,3,3,3,3,7,1,1,2000,21,66,4,313,,,14,0,0,0,0,2,2021,1,66666,3,1,66666,3,33,56,4,2,1,99,6,1,66,6,66,6,6,0.00033510322,390,6028
"ESS10SCe03_1",10,"3.1","02.11.2023",52638,"DE",1.0046023,1.0996724,0.82151556,0.903398,8,2,3,2,7,1,1,1931,90,66,4,322,,,12,0,0,0,0,9,9999,6,66666,6,6,66666,66,666,666,66,2,4,77,6,9,66,6,66,6,6,0.00033510322,417,6080
"ESS10SCe03_1",10,"3.1","02.11.2023",52640,"DE",1.0046023,0.6025139,0.82151556,0.49497455,7,3,2,3,3,1,1,1966,55,1,2,520,,,21,1,0,0,0,2,2020,1,66666,1,5,20,7,45,28,4,1,1,9,1,1,66,6,66,6,6,0.00033510322,407,6060
"ESS10SCe03_1",10,"3.1","02.11.2023",52641,"DE",1.0046023,1.0202798,0.82151556,0.8381757,8,4,3,3,0,1,1,1957,64,1,2,322,,,13,0,0,0,0,6,6666,1,66666,1,3,66666,10,155,47,4,2,1,6,1,2,2,4,5,5,2,0.00033510322,385,6015
"ESS10SCe03_1",10,"3.1","02.11.2023",52646,"DE",1.0046023,2.3355832,0.82151556,1.9187179,2,2,3,3,3,1,2,1952,69,66,4,113,,,10,0,0,1,0,2,2000,1,66666,2,2,66666,1,30,81,6,1,8,77,6,2,66,6,66,6,6,0.00033510322,358,5952
"ESS10SCe03_1",10,"3.1","02.11.2023",52647,"DE",1.0046023,1.4408553,0.82151556,1.183685,3,2,2,3,4,1,1,1974,47,1,4,422,,,15,0,0,0,0,6,6666,1,66666,1,3,40,10,55,62,4,2,1,10,6,2,4,3,3,2,3,0.00033510322,364,5973
"ESS10SCe03_1",10,"3.1","02.11.2023",52648,"DE",1.0046023,0.58356625,0.82151556,0.47940874,3,2,2,3,7,1,1,1952,69,1,2,520,,,15,0,0,1,0,1,6666,1,66666,3,1,35,8,55,999,4,2,4,6,6,2,99,9,99,9,9,0.00033510322,351,5947
"ESS10SCe03_1",10,"3.1","02.11.2023",52653,"DE",1.0046023,0.58356625,0.82151556,0.47940874,5,4,2,2,1,1,1,1965,56,1,3,710,,,15,0,0,0,0,6,6666,1,66666,1,4,66666,8,41,84,1,2,1,8,1,1,7,3,3,3,3,0.00033510322,355,5956
"ESS10SCe03_1",10,"3.1","02.11.2023",52662,"DE",1.0046023,1.1924777,0.82151556,0.979639,5,3,2,3,3,1,2,1966,56,66,3,423,,,16,0,0,0,1,6,6666,1,66666,1,1,66666,8,40,69,4,2,1,5,6,1,5,4,6,6,2,0.00033510322,402,6050
"ESS10SCe03_1",10,"3.1","02.11.2023",52663,"DE",1.0046023,0.5741216,0.82151556,0.47164983,8,4,2,3,0,1,2,1965,56,66,3,610,,,15,0,0,0,0,6,6666,1,66666,1,3,66666,9,30,86,4,1,1,5,6,2,5,4,6,6,2,0.00033510322,394,6034
"ESS10SCe03_1",10,"3.1","02.11.2023",52672,"DE",1.0046023,0.57882434,0.82151556,0.4755132,7,2,2,3,1,1,1,1979,42,1,1,520,,,13,0,0,0,1,6,6666,1,66666,1,4,5,9,40,43,2,1,1,6,1,1,9,3,5,3,1,0.00033510322,374,5994
"ESS10SCe03_1",10,"3.1","02.11.2023",52677,"DE",1.0046023,1.1879071,0.82151556,0.97588414,9,3,1,3,7,1,1,1999,22,3,3,322,,,99,0,0,0,0,6,6666,1,66666,1,5,66666,6,40,17,4,2,1,5,2,2,8,3,3,4,1,0.00033510322,378,6003
"ESS10SCe03_1",10,"3.1","02.11.2023",52679,"DE",1.0046023,1.109711,0.82151556,0.9116449,8,6,1,2,0,1,2,1983,38,1,4,423,,,16,0,0,0,1,6,6666,1,66666,1,2,66666,10,26,10,4,2,1,7,1,2,2,3,2,2,2,0.00033510322,429,6103
"ESS10SCe03_1",10,"3.1","02.11.2023",52696,"DE",1.0046023,0.6025139,0.82151556,0.49497455,8,2,2,3,4,1,1,1952,69,1,4,520,,,12,0,0,1,0,2,2016,1,66666,1,4,20,9,45,25,4,2,1,7,1,2,66,6,66,6,6,0.00033510322,407,6059
"ESS10SCe03_1",10,"3.1","02.11.2023",52705,"DE",1.0046023,1.4408553,0.82151556,1.183685,10,4,3,2,2,1,1,1969,52,1,4,322,,,11,0,0,0,0,6,6666,1,66666,1,4,3,9,43,43,4,2,1,5,1,1,10,4,4,3,2,0.00033510322,372,5990
"ESS10SCe03_1",10,"3.1","02.11.2023",52707,"DE",1.0046023,0.5967111,0.82151556,0.49020743,8,4,1,3,6,1,1,1988,33,1,4,710,,,20,0,0,0,0,6,6666,1,66666,1,5,66666,8,5,28,4,2,1,9,1,2,7,3,3,2,2,0.00033510322,350,5946
"ESS10SCe03_1",10,"3.1","02.11.2023",52709,"DE",1.0046023,0.6025139,0.82151556,0.49497455,9,4,3,2,7,1,1,1955,66,1,3,720,,,20,0,0,1,0,2,2021,1,66666,1,5,500,8,60,35,4,2,1,10,6,1,66,6,66,6,6,0.00033510322,407,6059
"ESS10SCe03_1",10,"3.1","02.11.2023",52714,"DE",1.0046023,0.9330444,0.82151556,0.7665104,10,1,1,3,0,1,1,1987,34,1,4,422,,,99,0,0,0,0,6,6666,1,66666,1,4,14,8,40,47,4,2,1,7,1,1,8,3,3,3,3,0.00033510322,375,5995
"ESS10SCe03_1",10,"3.1","02.11.2023",52715,"DE",1.0046023,0.8426166,0.82151556,0.69222265,5,3,3,2,0,1,2,2002,19,66,1,313,,,12,0,0,0,0,6,6666,1,1,2,3,66666,6,37,85,4,2,1,4,6,1,7,3,3,2,2,0.00033510322,384,6013
"ESS10SCe03_1",10,"3.1","02.11.2023",52724,"DE",1.0046023,0.6025139,0.82151556,0.49497455,6,3,3,2,1,1,1,1961,60,66,1,610,,,18,0,0,0,0,2,2020,1,66666,1,4,6,8,45,88,2,1,1,6,6,2,66,6,66,6,6,0.00033510322,408,6062
"ESS10SCe03_1",10,"3.1","02.11.2023",52726,"DE",1.0046023,1.5684489,0.82151556,1.2885052,6,2,3,1,0,1,2,1989,32,1,4,213,,,99,0,0,0,1,2,9999,1,66666,9,9,99999,99,999,999,99,9,1,99,9,2,66,6,66,6,6,0.00033510322,395,6036
"ESS10SCe03_1",10,"3.1","02.11.2023",52728,"DE",1.0046023,0.7851032,0.82151556,0.64497447,9,4,1,3,2,1,2,1971,50,1,1,720,,,20,0,0,0,0,6,6666,1,66666,1,5,66666,5,45,85,2,2,1,8,1,1,8,3,4,4,2,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",52736,"DE",1.0046023,0.7809886,0.82151556,0.64159423,10,5,2,3,5,1,2,1946,75,1,4,321,,,11,0,0,1,0,2,1992,1,66666,1,2,66666,8,36,86,2,2,8,10,6,2,66,6,66,6,6,0.00033510322,414,6064
"ESS10SCe03_1",10,"3.1","02.11.2023",52739,"DE",1.0046023,0.74665767,0.82151556,0.61339086,6,2,3,2,0,1,2,1964,57,1,3,422,,,15,0,0,0,1,6,6666,1,66666,1,3,66666,2,10,56,4,1,1,9,1,2,5,2,1,1,1,0.00033510322,374,5994
"ESS10SCe03_1",10,"3.1","02.11.2023",52747,"DE",1.0046023,1.128024,0.82151556,0.9266892,8,5,3,3,0,1,2,1953,68,1,4,322,,,14,0,0,1,0,2,2015,1,66666,1,4,66666,8,30,64,2,2,4,4,6,2,66,6,66,6,6,0.00033510322,388,6023
"ESS10SCe03_1",10,"3.1","02.11.2023",52757,"DE",1.0046023,2.2469273,0.82151556,1.8458856,9,5,1,3,5,1,1,2006,15,66,4,212,,,9,0,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,2,1,77,6,2,66,6,66,6,6,0.00033510322,424,6095
"ESS10SCe03_1",10,"3.1","02.11.2023",52759,"DE",1.0046023,2.1073697,0.82151556,1.7312369,8,2,1,3,1,1,1,2003,18,66,2,213,,,12,0,0,0,0,2,6666,6,66666,6,6,66666,66,666,666,66,2,2,9,6,9,66,6,66,6,6,0.00033510322,385,6015
"ESS10SCe03_1",10,"3.1","02.11.2023",52761,"DE",1.0046023,0.6228782,0.82151556,0.5117041,10,3,2,3,0,1,2,1949,72,66,2,720,,,18,0,0,1,1,2,2015,2,0,6,1,5,10,50,70,4,2,4,8,6,1,66,6,66,6,6,0.00033510322,361,5967
"ESS10SCe03_1",10,"3.1","02.11.2023",52762,"DE",1.0046023,1.0650877,0.82151556,0.87498605,8,0,4,2,6,1,1,1931,90,66,1,322,,,10,0,0,1,0,2,1991,1,66666,1,5,66666,0,40,49,3,2,4,5,6,2,66,6,66,6,6,0.00033510322,432,6111
"ESS10SCe03_1",10,"3.1","02.11.2023",52763,"DE",1.0046023,1.0262389,0.82151556,0.8430712,5,1,3,2,2,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,364,5973
"ESS10SCe03_1",10,"3.1","02.11.2023",52767,"DE",1.0046023,1.0233461,0.82151556,0.8406947,5,3,4,1,1,1,1,1952,69,66,4,322,,,14,0,0,1,0,2,2014,1,66666,1,5,66666,5,50,33,4,2,4,3,6,2,66,6,66,6,6,0.00033510322,430,6106
"ESS10SCe03_1",10,"3.1","02.11.2023",52769,"DE",1.0046023,0.6419762,0.82151556,0.5273934,8,4,1,3,0,1,1,1964,57,66,1,520,,,15,0,0,0,0,6,6666,2,15,6,2,15,10,50,31,6,2,2,9,6,2,10,3,4,2,3,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",52776,"DE",1.0046023,1.4953998,0.82151556,1.2284942,4,3,3,2,2,1,1,1979,42,66,1,322,,,15,0,0,0,0,6,6666,1,66666,1,4,66666,7,40,33,2,2,1,4,6,1,7,3,3,3,1,0.00033510322,349,5944
"ESS10SCe03_1",10,"3.1","02.11.2023",52802,"DE",1.0046023,0.6783324,0.82151556,0.5572606,8,4,3,3,3,2,1,1981,40,1,3,720,,,99,0,0,0,0,6,6666,1,66666,1,5,66666,9,40,999,4,2,1,8,1,2,9,3,4,3,2,0.00033510322,432,6110
"ESS10SCe03_1",10,"3.1","02.11.2023",52816,"DE",1.0046023,0.87749135,0.82151556,0.72087276,6,4,2,3,3,2,2,1944,77,66,2,322,,,10,0,0,1,0,9,1999,9,99999,9,9,99999,99,999,88,2,2,4,99,9,2,66,6,66,6,6,0.00033510322,370,5984
"ESS10SCe03_1",10,"3.1","02.11.2023",52818,"DE",1.0046023,1.4408553,0.82151556,1.183685,8,4,2,3,5,1,1,1968,53,1,3,322,,,12,0,0,0,0,6,6666,1,66666,1,4,66666,9,60,49,4,2,1,77,1,1,8,3,2,1,2,0.00033510322,373,5992
"ESS10SCe03_1",10,"3.1","02.11.2023",52819,"DE",1.0046023,0.51826745,0.82151556,0.42576477,8,2,3,2,5,1,1,1945,76,66,3,520,,,12,0,0,1,0,9,9999,6,66666,6,6,66666,66,666,666,66,2,4,3,9,2,66,6,66,6,6,0.00033510322,358,5952
"ESS10SCe03_1",10,"3.1","02.11.2023",52823,"DE",1.0046023,1.4408553,0.82151556,1.183685,9,4,2,3,8,2,1,1979,42,6,4,322,,,13,0,0,0,0,6,6666,1,66666,1,5,7,2,48,52,3,2,1,3,6,1,10,2,3,3,2,0.00033510322,360,5966
"ESS10SCe03_1",10,"3.1","02.11.2023",52835,"DE",1.0046023,0.9676661,0.82151556,0.79495275,5,3,4,1,7,2,2,1994,27,66,2,313,,,20,0,0,0,0,6,6666,2,0,6,2,66666,7,10,85,4,2,1,4,6,2,5,5,2,1,2,0.00033510322,375,5997
"ESS10SCe03_1",10,"3.1","02.11.2023",52843,"DE",1.0046023,0.84754056,0.82151556,0.6962677,8,3,1,2,1,1,2,2002,19,66,3,313,,,13,0,0,0,0,2,2021,1,66666,2,9,66666,9,999,999,3,2,1,99,6,1,66,6,66,6,6,0.00033510322,363,5972
"ESS10SCe03_1",10,"3.1","02.11.2023",52850,"DE",1.0046023,0.6228782,0.82151556,0.5117041,6,3,2,3,0,1,2,1966,55,66,4,520,,,15,0,0,0,1,6,6666,1,66666,1,3,66666,5,34,88,2,2,1,4,6,1,5,5,4,3,2,0.00033510322,370,5986
"ESS10SCe03_1",10,"3.1","02.11.2023",52855,"DE",1.0046023,0.9459085,0.82151556,0.7770785,10,2,2,2,8,1,1,1948,73,1,3,322,,,11,0,0,1,0,2,2011,1,66666,1,5,4,8,40,999,4,1,4,4,6,2,66,6,66,6,6,0.00033510322,380,5996
"ESS10SCe03_1",10,"3.1","02.11.2023",52858,"DE",1.0046023,1.1924777,0.82151556,0.979639,4,6,3,1,6,1,9,9999,999,66,9,9999,,,99,0,0,0,0,9,9999,9,99999,9,9,99999,99,999,999,99,9,99,99,6,9,99,9,99,9,9,0.00033510322,412,6071
"ESS10SCe03_1",10,"3.1","02.11.2023",52859,"DE",1.0046023,0.59646153,0.82151556,0.49000242,9,4,2,3,2,1,2,1996,25,66,2,620,,,19,0,0,0,0,1,6666,1,66666,2,3,66666,7,7,82,6,2,1,1,6,1,5,3,4,2,2,0.00033510322,418,6081
"ESS10SCe03_1",10,"3.1","02.11.2023",52860,"DE",1.0130444,0.8546629,0.82151556,0.7021189,7,4,2,3,3,1,2,2002,19,66,4,313,,,12,0,0,0,0,1,6666,1,66666,2,3,66666,0,12,86,3,2,1,8,6,2,9,3,4,3,2,0.0003323107,368,5982
"ESS10SCe03_1",10,"3.1","02.11.2023",52862,"DE",1.0046023,0.8796253,0.82151556,0.72262585,7,3,1,3,2,2,2,1997,24,66,3,321,,,12,0,0,0,0,2,2016,1,66666,3,1,66666,5,40,999,4,2,1,1,6,9,66,6,66,6,6,0.00033510322,435,6116
"ESS10SCe03_1",10,"3.1","02.11.2023",52865,"DE",1.0046023,0.9133765,0.82151556,0.750353,9,4,3,2,1,1,1,1958,63,1,4,322,,,13,0,0,0,0,6,6666,1,66666,1,5,66666,10,39,62,1,2,1,10,1,1,10,2,2,2,3,0.00033510322,414,6064
"ESS10SCe03_1",10,"3.1","02.11.2023",52876,"DE",1.0046023,1.109711,0.82151556,0.9116449,6,4,3,3,3,1,2,1971,50,1,4,322,,,12,0,0,0,0,6,6666,1,66666,1,1,66666,7,12,96,4,2,1,6,1,2,0,2,3,1,2,0.00033510322,429,6104
"ESS10SCe03_1",10,"3.1","02.11.2023",52880,"DE",1.0046023,0.67629784,0.82151556,0.5555892,9,4,2,3,5,1,1,1970,51,66,5,720,,,18,0,0,0,0,6,6666,1,66666,1,3,17,8,40,85,4,2,1,6,6,1,9,2,3,3,2,0.00033510322,383,6012
"ESS10SCe03_1",10,"3.1","02.11.2023",52885,"DE",1.0046023,0.7543307,0.82151556,0.6196944,9,4,2,3,5,1,2,1996,25,1,3,423,,,19,0,0,0,0,1,6666,1,66666,2,4,66666,8,41,43,4,2,1,7,1,1,7,3,3,1,3,0.00033510322,403,6042
"ESS10SCe03_1",10,"3.1","02.11.2023",52888,"DE",1.0046023,0.5967111,0.82151556,0.49020743,8,3,1,3,1,1,1,1999,22,66,3,610,,,15,0,0,0,0,2,2021,2,0,6,1,66666,10,2,62,5,1,99,99,6,9,66,6,66,6,6,0.00033510322,356,5958
"ESS10SCe03_1",10,"3.1","02.11.2023",52889,"DE",1.0046023,0.7809886,0.82151556,0.64159423,10,4,3,3,10,1,2,1939,82,1,3,321,,,9,0,0,1,0,2,1965,3,66666,1,4,66666,0,40,12,4,2,4,2,6,2,66,6,66,6,6,0.00033510322,403,6053
"ESS10SCe03_1",10,"3.1","02.11.2023",52893,"DE",1.0046023,0.87749135,0.82151556,0.72087276,10,1,3,2,10,1,2,1953,68,1,4,322,,,12,0,0,1,0,2,2013,1,66666,3,4,66666,10,38,17,4,2,1,8,9,2,66,6,66,6,6,0.00033510322,368,5983
"ESS10SCe03_1",10,"3.1","02.11.2023",52901,"DE",1.0046023,2.156119,0.82151556,1.7712854,8,5,2,3,3,1,2,1947,74,1,4,229,,,10,0,0,1,0,2,2007,1,66666,3,1,66666,6,20,49,4,2,4,4,6,2,66,6,66,6,6,0.00033510322,375,5995
